# contigs (>= 0 bp)	48
# contigs (>= 1000 bp)	36
Total length (>= 0 bp)	3811845
Total length (>= 1000 bp)	3804011
# contigs	48
Largest contig	676905
Total length	3811845
GC (%)	27.18
# N's per 100 kbp	0.24
