# contigs (>= 0 bp)	124
# contigs (>= 1000 bp)	120
Total length (>= 0 bp)	3894353
Total length (>= 1000 bp)	3891093
# contigs	124
Largest contig	182954
Total length	3894353
GC (%)	27.01
# N's per 100 kbp	0.00
