# contigs (>= 0 bp)	190
# contigs (>= 1000 bp)	148
Total length (>= 0 bp)	3041414
Total length (>= 1000 bp)	3012560
# contigs	190
Largest contig	163090
Total length	3041414
GC (%)	27.95
# N's per 100 kbp	0.00
