# contigs (>= 0 bp)	124
# contigs (>= 1000 bp)	120
Total length (>= 0 bp)	3724256
Total length (>= 1000 bp)	3721680
# contigs	124
Largest contig	166412
Total length	3724256
GC (%)	27.11
# N's per 100 kbp	0.00
