# contigs (>= 0 bp)	36
# contigs (>= 1000 bp)	31
Total length (>= 0 bp)	3834853
Total length (>= 1000 bp)	3830888
# contigs	36
Largest contig	1381662
Total length	3834853
GC (%)	27.19
# N's per 100 kbp	0.00
