# contigs (>= 0 bp)	208
# contigs (>= 1000 bp)	122
Total length (>= 0 bp)	4510164
Total length (>= 1000 bp)	4448929
# contigs	204
Largest contig	583150
Total length	4508182
GC (%)	27.88
# N's per 100 kbp	0.00
