# contigs (>= 0 bp)	35
# contigs (>= 1000 bp)	29
Total length (>= 0 bp)	3933702
Total length (>= 1000 bp)	3929508
# contigs	35
Largest contig	692685
Total length	3933702
GC (%)	28.00
# N's per 100 kbp	0.00
