# contigs (>= 0 bp)	63
# contigs (>= 1000 bp)	37
Total length (>= 0 bp)	3934796
Total length (>= 1000 bp)	3918430
# contigs	62
Largest contig	474785
Total length	3934297
GC (%)	27.95
# N's per 100 kbp	0.00
