# contigs (>= 0 bp)	711
# contigs (>= 1000 bp)	637
Total length (>= 0 bp)	3812572
Total length (>= 1000 bp)	3757683
# contigs	711
Largest contig	47340
Total length	3812572
GC (%)	27.46
# N's per 100 kbp	0.00
