# contigs (>= 0 bp)	208
# contigs (>= 1000 bp)	90
Total length (>= 0 bp)	3121010
Total length (>= 1000 bp)	3052853
# contigs	197
Largest contig	171934
Total length	3115583
GC (%)	27.95
# N's per 100 kbp	0.00
