# contigs (>= 0 bp)	98
# contigs (>= 1000 bp)	86
Total length (>= 0 bp)	3942683
Total length (>= 1000 bp)	3934166
# contigs	97
Largest contig	317974
Total length	3942189
GC (%)	27.18
# N's per 100 kbp	0.00
