# contigs (>= 0 bp)	89
# contigs (>= 1000 bp)	82
Total length (>= 0 bp)	3685804
Total length (>= 1000 bp)	3681612
# contigs	88
Largest contig	392796
Total length	3685307
GC (%)	27.14
# N's per 100 kbp	0.00
