# contigs (>= 0 bp)	37
# contigs (>= 1000 bp)	37
Total length (>= 0 bp)	4269934
Total length (>= 1000 bp)	4269934
# contigs	37
Largest contig	559017
Total length	4269934
GC (%)	27.70
# N's per 100 kbp	0.00
