# contigs (>= 0 bp)	79
# contigs (>= 1000 bp)	74
Total length (>= 0 bp)	3742233
Total length (>= 1000 bp)	3738980
# contigs	79
Largest contig	242627
Total length	3742233
GC (%)	27.10
# N's per 100 kbp	0.00
