# contigs (>= 0 bp)	229
# contigs (>= 1000 bp)	204
Total length (>= 0 bp)	3903640
Total length (>= 1000 bp)	3887085
# contigs	229
Largest contig	120602
Total length	3903640
GC (%)	27.15
# N's per 100 kbp	0.00
