# contigs (>= 0 bp)	164
# contigs (>= 1000 bp)	155
Total length (>= 0 bp)	3923213
Total length (>= 1000 bp)	3916534
# contigs	164
Largest contig	148608
Total length	3923213
GC (%)	27.16
# N's per 100 kbp	0.00
