# contigs (>= 0 bp)	48
# contigs (>= 1000 bp)	45
Total length (>= 0 bp)	3742282
Total length (>= 1000 bp)	3740392
# contigs	48
Largest contig	415399
Total length	3742282
GC (%)	27.10
# N's per 100 kbp	0.00
