# contigs (>= 0 bp)	117
# contigs (>= 1000 bp)	97
Total length (>= 0 bp)	3120412
Total length (>= 1000 bp)	3107449
# contigs	116
Largest contig	154789
Total length	3119917
GC (%)	27.93
# N's per 100 kbp	0.00
