# contigs (>= 0 bp)	205
# contigs (>= 1000 bp)	181
Total length (>= 0 bp)	3883354
Total length (>= 1000 bp)	3868313
# contigs	203
Largest contig	188989
Total length	3882365
GC (%)	27.18
# N's per 100 kbp	0.00
