# contigs (>= 0 bp)	49
# contigs (>= 1000 bp)	42
Total length (>= 0 bp)	3938144
Total length (>= 1000 bp)	3933559
# contigs	49
Largest contig	639775
Total length	3938144
GC (%)	27.17
# N's per 100 kbp	0.74
