# contigs (>= 0 bp)	127
# contigs (>= 1000 bp)	123
Total length (>= 0 bp)	3902509
Total length (>= 1000 bp)	3899749
# contigs	127
Largest contig	204216
Total length	3902509
GC (%)	27.17
# N's per 100 kbp	0.00
