# contigs (>= 0 bp)	36
# contigs (>= 1000 bp)	35
Total length (>= 0 bp)	3785431
Total length (>= 1000 bp)	3784593
# contigs	36
Largest contig	435049
Total length	3785431
GC (%)	28.02
# N's per 100 kbp	0.16
