# contigs (>= 0 bp)	32
# contigs (>= 1000 bp)	31
Total length (>= 0 bp)	3781654
Total length (>= 1000 bp)	3781069
# contigs	32
Largest contig	752180
Total length	3781654
GC (%)	27.07
# N's per 100 kbp	0.00
