# contigs (>= 0 bp)	84
# contigs (>= 1000 bp)	72
Total length (>= 0 bp)	3144232
Total length (>= 1000 bp)	3136240
# contigs	82
Largest contig	353321
Total length	3143243
GC (%)	27.93
# N's per 100 kbp	0.00
