# contigs (>= 0 bp)	253
# contigs (>= 1000 bp)	240
Total length (>= 0 bp)	3712022
Total length (>= 1000 bp)	3703030
# contigs	253
Largest contig	83291
Total length	3712022
GC (%)	27.11
# N's per 100 kbp	0.00
