# contigs (>= 0 bp)	28
# contigs (>= 1000 bp)	27
Total length (>= 0 bp)	4042362
Total length (>= 1000 bp)	4041707
# contigs	28
Largest contig	828427
Total length	4042362
GC (%)	28.02
# N's per 100 kbp	0.12
