# contigs (>= 0 bp)	29
# contigs (>= 1000 bp)	28
Total length (>= 0 bp)	3682108
Total length (>= 1000 bp)	3681573
# contigs	29
Largest contig	804241
Total length	3682108
GC (%)	27.09
# N's per 100 kbp	0.16
