# contigs (>= 0 bp)	101
# contigs (>= 1000 bp)	99
Total length (>= 0 bp)	3865628
Total length (>= 1000 bp)	3864550
# contigs	100
Largest contig	151218
Total length	3865135
GC (%)	27.08
# N's per 100 kbp	0.00
