# contigs (>= 0 bp)	249
# contigs (>= 1000 bp)	233
Total length (>= 0 bp)	3933612
Total length (>= 1000 bp)	3923147
# contigs	248
Largest contig	151338
Total length	3933114
GC (%)	27.30
# N's per 100 kbp	0.00
