# contigs (>= 0 bp)	104
# contigs (>= 1000 bp)	80
Total length (>= 0 bp)	4255958
Total length (>= 1000 bp)	4238391
# contigs	104
Largest contig	390841
Total length	4255958
GC (%)	28.32
# N's per 100 kbp	0.00
