# contigs (>= 0 bp)	39
# contigs (>= 1000 bp)	33
Total length (>= 0 bp)	3875700
Total length (>= 1000 bp)	3872086
# contigs	39
Largest contig	542375
Total length	3875700
GC (%)	28.09
# N's per 100 kbp	0.00
