# contigs (>= 0 bp)	1048
# contigs (>= 1000 bp)	484
Total length (>= 0 bp)	5119771
Total length (>= 1000 bp)	4720729
# contigs	1035
Largest contig	1647927
Total length	5113348
GC (%)	28.96
# N's per 100 kbp	0.00
