# contigs (>= 0 bp)	62
# contigs (>= 1000 bp)	57
Total length (>= 0 bp)	3778106
Total length (>= 1000 bp)	3775095
# contigs	61
Largest contig	299940
Total length	3777610
GC (%)	27.05
# N's per 100 kbp	0.00
