# contigs (>= 0 bp)	88
# contigs (>= 1000 bp)	78
Total length (>= 0 bp)	3915661
Total length (>= 1000 bp)	3907595
# contigs	88
Largest contig	293706
Total length	3915661
GC (%)	27.12
# N's per 100 kbp	0.13
