# contigs (>= 0 bp)	387
# contigs (>= 1000 bp)	366
Total length (>= 0 bp)	3945385
Total length (>= 1000 bp)	3930502
# contigs	386
Largest contig	78076
Total length	3944893
GC (%)	27.10
# N's per 100 kbp	0.00
