# contigs (>= 0 bp)	99
# contigs (>= 1000 bp)	95
Total length (>= 0 bp)	4018683
Total length (>= 1000 bp)	4015495
# contigs	99
Largest contig	249159
Total length	4018683
GC (%)	27.06
# N's per 100 kbp	0.00
