# contigs (>= 0 bp)	32
# contigs (>= 1000 bp)	24
Total length (>= 0 bp)	4304648
Total length (>= 1000 bp)	4299591
# contigs	31
Largest contig	1214367
Total length	4304150
GC (%)	27.77
# N's per 100 kbp	0.02
