# contigs (>= 0 bp)	38
# contigs (>= 1000 bp)	32
Total length (>= 0 bp)	3724716
Total length (>= 1000 bp)	3720639
# contigs	38
Largest contig	1169320
Total length	3724716
GC (%)	27.09
# N's per 100 kbp	0.00
