# contigs (>= 0 bp)	381
# contigs (>= 1000 bp)	351
Total length (>= 0 bp)	3864060
Total length (>= 1000 bp)	3841585
# contigs	381
Largest contig	95770
Total length	3864060
GC (%)	27.23
# N's per 100 kbp	0.00
