# contigs (>= 0 bp)	72
# contigs (>= 1000 bp)	72
Total length (>= 0 bp)	3727059
Total length (>= 1000 bp)	3727059
# contigs	72
Largest contig	302142
Total length	3727059
GC (%)	27.06
# N's per 100 kbp	0.00
