# contigs (>= 0 bp)	132
# contigs (>= 1000 bp)	93
Total length (>= 0 bp)	3091979
Total length (>= 1000 bp)	3068872
# contigs	130
Largest contig	168251
Total length	3090993
GC (%)	27.92
# N's per 100 kbp	0.00
