# contigs (>= 0 bp)	51
# contigs (>= 1000 bp)	49
Total length (>= 0 bp)	3871805
Total length (>= 1000 bp)	3869997
# contigs	51
Largest contig	408501
Total length	3871805
GC (%)	27.95
# N's per 100 kbp	1.03
