# contigs (>= 0 bp)	27
# contigs (>= 1000 bp)	27
Total length (>= 0 bp)	3869804
Total length (>= 1000 bp)	3869804
# contigs	27
Largest contig	672622
Total length	3869804
GC (%)	28.09
# N's per 100 kbp	0.00
