# contigs (>= 0 bp)	122
# contigs (>= 1000 bp)	105
Total length (>= 0 bp)	3743345
Total length (>= 1000 bp)	3730497
# contigs	122
Largest contig	294347
Total length	3743345
GC (%)	27.13
# N's per 100 kbp	0.03
