# contigs (>= 0 bp)	88
# contigs (>= 1000 bp)	85
Total length (>= 0 bp)	3982146
Total length (>= 1000 bp)	3979895
# contigs	88
Largest contig	266936
Total length	3982146
GC (%)	27.09
# N's per 100 kbp	0.00
