# contigs (>= 0 bp)	63
# contigs (>= 1000 bp)	56
Total length (>= 0 bp)	3930261
Total length (>= 1000 bp)	3925015
# contigs	63
Largest contig	502213
Total length	3930261
GC (%)	27.16
# N's per 100 kbp	0.00
