# contigs (>= 0 bp)	259
# contigs (>= 1000 bp)	25
Total length (>= 0 bp)	4040838
Total length (>= 1000 bp)	3906011
# contigs	223
Largest contig	978803
Total length	4023035
GC (%)	28.48
# N's per 100 kbp	0.00
