# contigs (>= 0 bp)	58
# contigs (>= 1000 bp)	38
Total length (>= 0 bp)	4288886
Total length (>= 1000 bp)	4276172
# contigs	57
Largest contig	941277
Total length	4288388
GC (%)	27.89
# N's per 100 kbp	0.00
