# contigs (>= 0 bp)	60
# contigs (>= 1000 bp)	22
Total length (>= 0 bp)	3889926
Total length (>= 1000 bp)	3865760
# contigs	56
Largest contig	843221
Total length	3887945
GC (%)	28.16
# N's per 100 kbp	0.00
