# contigs (>= 0 bp)	84
# contigs (>= 1000 bp)	42
Total length (>= 0 bp)	3922188
Total length (>= 1000 bp)	3891967
# contigs	84
Largest contig	467808
Total length	3922188
GC (%)	28.14
# N's per 100 kbp	0.00
