# contigs (>= 0 bp)	384
# contigs (>= 1000 bp)	348
Total length (>= 0 bp)	3878700
Total length (>= 1000 bp)	3851090
# contigs	383
Largest contig	89269
Total length	3878209
GC (%)	27.29
# N's per 100 kbp	0.18
