# contigs (>= 0 bp)	134
# contigs (>= 1000 bp)	102
Total length (>= 0 bp)	3246086
Total length (>= 1000 bp)	3226524
# contigs	130
Largest contig	171060
Total length	3244096
GC (%)	28.02
# N's per 100 kbp	0.00
