# contigs (>= 0 bp)	217
# contigs (>= 1000 bp)	63
Total length (>= 0 bp)	3857977
Total length (>= 1000 bp)	3755883
# contigs	211
Largest contig	805142
Total length	3855018
GC (%)	27.16
# N's per 100 kbp	0.00
