# contigs (>= 0 bp)	62
# contigs (>= 1000 bp)	43
Total length (>= 0 bp)	3839381
Total length (>= 1000 bp)	3826420
# contigs	62
Largest contig	639595
Total length	3839381
GC (%)	27.11
# N's per 100 kbp	0.03
