# contigs (>= 0 bp)	46
# contigs (>= 1000 bp)	43
Total length (>= 0 bp)	3967342
Total length (>= 1000 bp)	3965188
# contigs	46
Largest contig	608328
Total length	3967342
GC (%)	27.99
# N's per 100 kbp	0.13
