# contigs (>= 0 bp)	157
# contigs (>= 1000 bp)	55
Total length (>= 0 bp)	4178864
Total length (>= 1000 bp)	4111460
# contigs	154
Largest contig	2249574
Total length	4177383
GC (%)	28.00
# N's per 100 kbp	0.00
