# contigs (>= 0 bp)	34
# contigs (>= 1000 bp)	32
Total length (>= 0 bp)	3947654
Total length (>= 1000 bp)	3946564
# contigs	34
Largest contig	818629
Total length	3947654
GC (%)	27.19
# N's per 100 kbp	0.00
