# contigs (>= 0 bp)	112
# contigs (>= 1000 bp)	79
Total length (>= 0 bp)	4371049
Total length (>= 1000 bp)	4348733
# contigs	111
Largest contig	818044
Total length	4370550
GC (%)	27.90
# N's per 100 kbp	0.00
