# contigs (>= 0 bp)	109
# contigs (>= 1000 bp)	104
Total length (>= 0 bp)	3890432
Total length (>= 1000 bp)	3886513
# contigs	109
Largest contig	207741
Total length	3890432
GC (%)	27.14
# N's per 100 kbp	0.00
