# contigs (>= 0 bp)	37
# contigs (>= 1000 bp)	27
Total length (>= 0 bp)	3937959
Total length (>= 1000 bp)	3931428
# contigs	37
Largest contig	2091715
Total length	3937959
GC (%)	28.04
# N's per 100 kbp	0.00
